order_id,customer_id,order_date,required_date,sales_channel,order_status,payment_status
ORD-00037177,CUST-003582,2025-01-12,2025-01-12,Direct,Completed,Paid
ORD-00037178,CUST-000365,2025-03-21,2025-03-21,Distributor,Pending,Paid
ORD-00037179,CUST-002162,2026-08-14,2026-08-14,Online,Completed,Paid
ORD-00037180,CUST-002045,2026-02-16,2026-02-16,Distributor,Cancelled,Paid
ORD-00037181,CUST-003747,2026-08-13,2026-08-13,Retail,Completed,Paid
ORD-00037182,CUST-002043,2026-06-19,2026-06-19,Online,Cancelled,Pending
ORD-00037183,CUST-001333,2024-11-25,2024-11-25,Distributor,Completed,Paid
ORD-00037184,CUST-003574,2024-12-03,2024-12-03,Retail,Completed,Pending
ORD-00037185,CUST-002932,2025-12-30,2025-12-30,Online,Completed,Partial
ORD-00037186,CUST-000944,2024-11-05,2024-11-05,Retail,Cancelled,Paid
ORD-00037187,CUST-004654,2026-02-17,2026-02-17,Direct,Completed,Paid
ORD-00037188,CUST-001408,2025-06-07,2025-06-07,Direct,Completed,Paid
ORD-00037189,CUST-003017,2025-08-09,2025-08-09,Distributor,Completed,Paid
ORD-00037190,CUST-002129,2024-10-05,2024-10-05,Distributor,Cancelled,Pending
ORD-00037191,CUST-003274,2025-05-02,2025-05-02,Direct,Cancelled,Paid
ORD-00037192,CUST-005000,2024-11-08,2024-11-08,Retail,Pending,Partial
ORD-00037193,CUST-000436,2026-05-06,2026-05-06,Distributor,Completed,Paid
ORD-00037194,CUST-002993,2025-06-28,2025-06-28,Online,Completed,Paid
ORD-00037195,CUST-002812,2024-12-15,2024-12-15,Direct,Completed,Partial
ORD-00037196,CUST-003526,2026-04-06,2026-04-06,Online,Cancelled,Pending
ORD-00037197,CUST-000538,2026-07-06,2026-07-06,Distributor,Completed,Pending
ORD-00037198,CUST-001149,2025-08-03,2025-08-03,Online,Completed,Partial
ORD-00037199,CUST-001936,2025-01-22,2025-01-22,Direct,Pending,Partial
ORD-00037200,CUST-002465,2026-08-05,2026-08-05,Retail,Pending,Pending
ORD-00037201,CUST-003420,2026-05-15,2026-05-15,Online,Pending,Paid
ORD-00037202,CUST-002970,2026-05-18,2026-05-18,Distributor,Completed,Paid
ORD-00037203,CUST-000596,2026-05-27,2026-05-27,Retail,Completed,Pending
ORD-00037204,CUST-001524,2025-03-18,2025-03-18,Retail,Completed,Pending
ORD-00037205,CUST-002649,2025-09-07,2025-09-07,Distributor,Cancelled,Partial
ORD-00037206,CUST-004353,2025-10-20,2025-10-20,Direct,Cancelled,Partial
ORD-00037207,CUST-002110,2025-10-17,2025-10-17,Distributor,Completed,Partial
ORD-00037208,CUST-003886,2025-04-04,2025-04-04,Retail,Completed,Pending
ORD-00037209,CUST-003083,2025-03-12,2025-03-12,Retail,Cancelled,Partial
ORD-00037210,CUST-001015,2026-04-09,2026-04-09,Direct,Completed,Paid
ORD-00037211,CUST-000243,2026-02-16,2026-02-16,Online,Completed,Paid
ORD-00037212,CUST-003656,2026-07-24,2026-07-24,Direct,Completed,Paid
ORD-00037213,CUST-002077,2024-10-27,2024-10-27,Retail,Completed,Partial
ORD-00037214,CUST-000491,2024-10-25,2024-10-25,Online,Completed,Paid
ORD-00037215,CUST-001274,2025-05-23,2025-05-23,Distributor,Completed,Partial
ORD-00037216,CUST-004155,2025-09-03,2025-09-03,Distributor,Completed,Paid
ORD-00037217,CUST-004087,2026-05-20,2026-05-20,Online,Cancelled,Paid
ORD-00037218,CUST-004688,2026-07-06,2026-07-06,Direct,Completed,Pending
ORD-00037219,CUST-001107,2025-01-04,2025-01-04,Direct,Completed,Paid
ORD-00037220,CUST-000758,2026-03-17,2026-03-17,Direct,Pending,Partial
ORD-00037221,CUST-002618,2026-07-05,2026-07-05,Online,Completed,Paid
ORD-00037222,CUST-003591,2026-06-28,2026-06-28,Online,Completed,Paid
ORD-00037223,CUST-000935,2025-11-28,2025-11-28,Distributor,Completed,Partial
ORD-00037224,CUST-002928,2026-02-15,2026-02-15,Direct,Completed,Paid
ORD-00037225,CUST-000222,2025-08-19,2025-08-19,Direct,Cancelled,Pending
ORD-00037226,CUST-003913,2025-11-08,2025-11-08,Retail,Cancelled,Paid
ORD-00037227,CUST-001922,2026-03-13,2026-03-13,Direct,Completed,Paid
ORD-00037228,CUST-002888,2026-04-05,2026-04-05,Online,Completed,Pending
ORD-00037229,CUST-002532,2026-06-02,2026-06-02,Retail,Pending,Paid
ORD-00037230,CUST-003561,2026-02-19,2026-02-19,Retail,Cancelled,Pending
ORD-00037231,CUST-004174,2025-08-26,2025-08-26,Direct,Pending,Pending
ORD-00037232,CUST-003852,2024-09-24,2024-09-24,Direct,Completed,Partial
ORD-00037233,CUST-001989,2024-09-03,2024-09-03,Online,Pending,Paid
ORD-00037234,CUST-001080,2026-03-25,2026-03-25,Online,Completed,Paid
ORD-00037235,CUST-002430,2026-03-29,2026-03-29,Online,Cancelled,Paid
ORD-00037236,CUST-000287,2025-07-09,2025-07-09,Online,Completed,Pending
ORD-00037237,CUST-000895,2024-10-27,2024-10-27,Retail,Completed,Paid
ORD-00037238,CUST-003192,2025-12-17,2025-12-17,Direct,Cancelled,Paid
ORD-00037239,CUST-004054,2025-11-18,2025-11-18,Retail,Pending,Partial
ORD-00037240,CUST-004872,2025-09-11,2025-09-11,Direct,Completed,Pending
ORD-00037241,CUST-004555,2024-11-24,2024-11-24,Retail,Completed,Paid
ORD-00037242,CUST-001830,2025-01-23,2025-01-23,Direct,Pending,Partial
ORD-00037243,CUST-002460,2025-03-01,2025-03-01,Online,Completed,Paid
ORD-00037244,CUST-004562,2025-05-28,2025-05-28,Direct,Completed,Paid
ORD-00037245,CUST-003348,2025-12-02,2025-12-02,Distributor,Cancelled,Pending
ORD-00037246,CUST-002986,2026-04-27,2026-04-27,Online,Completed,Pending
ORD-00037247,CUST-001839,2025-06-15,2025-06-15,Online,Completed,Paid
ORD-00037248,CUST-001087,2025-02-10,2025-02-10,Retail,Completed,Paid
ORD-00037249,CUST-003972,2024-12-22,2024-12-22,Retail,Completed,Partial
ORD-00037250,CUST-002473,2025-06-25,2025-06-25,Distributor,Cancelled,Pending
ORD-00037251,CUST-004524,2024-11-06,2024-11-06,Distributor,Completed,Paid
ORD-00037252,CUST-003435,2025-08-02,2025-08-02,Distributor,Completed,Paid
ORD-00037253,CUST-001613,2025-10-01,2025-10-01,Online,Completed,Pending
ORD-00037254,CUST-000590,2025-08-20,2025-08-20,Online,Cancelled,Paid
ORD-00037255,CUST-000359,2025-07-04,2025-07-04,Distributor,Pending,Paid
ORD-00037256,CUST-000221,2024-08-30,2024-08-30,Direct,Completed,Partial
ORD-00037257,CUST-000909,2024-12-23,2024-12-23,Retail,Cancelled,Pending
ORD-00037258,CUST-004499,2026-08-02,2026-08-02,Distributor,Completed,Partial
ORD-00037259,CUST-001644,2026-04-08,2026-04-08,Retail,Completed,Paid
ORD-00037260,CUST-002990,2024-12-25,2024-12-25,Online,Pending,Paid
ORD-00037261,CUST-001907,2026-06-06,2026-06-06,Online,Completed,Paid
ORD-00037262,CUST-000971,2026-05-17,2026-05-17,Direct,Pending,Paid
ORD-00037263,CUST-001178,2026-08-03,2026-08-03,Online,Pending,Paid
ORD-00037264,CUST-004318,2026-04-07,2026-04-07,Online,Completed,Pending
ORD-00037265,CUST-004012,2026-01-29,2026-01-29,Distributor,Cancelled,Paid
ORD-00037266,CUST-003610,2024-09-20,2024-09-20,Direct,Pending,Pending
ORD-00037267,CUST-000696,2025-07-17,2025-07-17,Online,Completed,Paid
ORD-00037268,CUST-004368,2025-11-02,2025-11-02,Direct,Completed,Paid
ORD-00037269,CUST-003429,2025-04-01,2025-04-01,Distributor,Completed,Paid
ORD-00037270,CUST-002452,2026-02-16,2026-02-16,Online,Completed,Pending
ORD-00037271,CUST-002992,2026-02-28,2026-02-28,Online,Pending,Paid
ORD-00037272,CUST-004707,2025-10-03,2025-10-03,Direct,Pending,Pending
ORD-00037273,CUST-000353,2025-04-19,2025-04-19,Online,Completed,Paid
ORD-00037274,CUST-000722,2026-05-17,2026-05-17,Online,Completed,Partial
ORD-00037275,CUST-001986,2025-11-01,2025-11-01,Distributor,Completed,Paid
ORD-00037276,CUST-002888,2025-09-24,2025-09-24,Retail,Cancelled,Pending
ORD-00037277,CUST-000004,2026-01-20,2026-01-20,Retail,Completed,Pending
ORD-00037278,CUST-002684,2025-03-22,2025-03-22,Online,Cancelled,Paid
ORD-00037279,CUST-002571,2025-02-11,2025-02-11,Online,Completed,Paid
ORD-00037280,CUST-000402,2025-12-21,2025-12-21,Distributor,Cancelled,Partial
ORD-00037281,CUST-004245,2024-08-25,2024-08-25,Online,Completed,Paid
ORD-00037282,CUST-002536,2025-11-12,2025-11-12,Online,Pending,Paid
ORD-00037283,CUST-003405,2025-01-02,2025-01-02,Distributor,Pending,Paid
ORD-00037284,CUST-001548,2026-03-23,2026-03-23,Distributor,Completed,Paid
ORD-00037285,CUST-004099,2025-08-30,2025-08-30,Retail,Completed,Partial
ORD-00037286,CUST-001413,2025-04-23,2025-04-23,Distributor,Cancelled,Paid
ORD-00037287,CUST-002935,2026-07-29,2026-07-29,Online,Completed,Partial
ORD-00037288,CUST-002586,2024-10-15,2024-10-15,Direct,Pending,Paid
ORD-00037289,CUST-004109,2025-07-07,2025-07-07,Online,Completed,Partial
ORD-00037290,CUST-002339,2024-11-30,2024-11-30,Retail,Completed,Pending
ORD-00037291,CUST-004473,2025-03-18,2025-03-18,Online,Completed,Paid
ORD-00037292,CUST-004210,2024-11-18,2024-11-18,Distributor,Completed,Paid
ORD-00037293,CUST-000099,2024-09-13,2024-09-13,Retail,Pending,Partial
ORD-00037294,CUST-002392,2025-09-08,2025-09-08,Retail,Cancelled,Paid
ORD-00037295,CUST-003655,2026-02-04,2026-02-04,Direct,Completed,Paid
ORD-00037296,CUST-002946,2026-06-02,2026-06-02,Online,Completed,Partial
ORD-00037297,CUST-001846,2025-02-04,2025-02-04,Distributor,Completed,Paid
ORD-00037298,CUST-002930,2025-12-11,2025-12-11,Online,Cancelled,Paid
ORD-00037299,CUST-004213,2026-06-21,2026-06-21,Direct,Completed,Paid
ORD-00037300,CUST-001424,2026-06-25,2026-06-25,Direct,Completed,Partial
ORD-00037301,CUST-003360,2025-09-04,2025-09-04,Distributor,Pending,Partial
ORD-00037302,CUST-000524,2025-11-01,2025-11-01,Online,Cancelled,Paid
ORD-00037303,CUST-000468,2026-05-31,2026-05-31,Direct,Completed,Paid
ORD-00037304,CUST-003515,2025-08-27,2025-08-27,Direct,Cancelled,Paid
ORD-00037305,CUST-002797,2024-08-29,2024-08-29,Direct,Completed,Pending
ORD-00037306,CUST-001686,2026-05-08,2026-05-08,Distributor,Cancelled,Pending
ORD-00037307,CUST-002389,2025-09-29,2025-09-29,Online,Pending,Paid
ORD-00037308,CUST-002967,2025-10-27,2025-10-27,Retail,Completed,Paid
ORD-00037309,CUST-001718,2024-12-06,2024-12-06,Direct,Completed,Paid
ORD-00037310,CUST-001042,2025-03-31,2025-03-31,Retail,Completed,Paid
ORD-00037311,CUST-004353,2025-10-09,2025-10-09,Retail,Pending,Paid
ORD-00037312,CUST-000042,2025-08-28,2025-08-28,Direct,Pending,Partial
ORD-00037313,CUST-002229,2026-07-04,2026-07-04,Online,Completed,Paid
ORD-00037314,CUST-001044,2025-08-02,2025-08-02,Distributor,Pending,Paid
ORD-00037315,CUST-002189,2025-08-04,2025-08-04,Direct,Cancelled,Paid
ORD-00037316,CUST-001028,2024-12-31,2024-12-31,Distributor,Completed,Pending
ORD-00037317,CUST-001144,2025-05-27,2025-05-27,Distributor,Cancelled,Pending
ORD-00037318,CUST-001191,2025-01-17,2025-01-17,Direct,Cancelled,Paid
ORD-00037319,CUST-001340,2026-08-11,2026-08-11,Direct,Cancelled,Paid
ORD-00037320,CUST-002213,2025-10-14,2025-10-14,Distributor,Completed,Partial
ORD-00037321,CUST-000802,2026-05-03,2026-05-03,Retail,Completed,Paid
ORD-00037322,CUST-001637,2025-12-17,2025-12-17,Distributor,Cancelled,Pending
ORD-00037323,CUST-001262,2025-12-24,2025-12-24,Retail,Cancelled,Paid
ORD-00037324,CUST-001707,2024-10-03,2024-10-03,Direct,Completed,Paid
ORD-00037325,CUST-003607,2025-02-14,2025-02-14,Direct,Completed,Paid
ORD-00037326,CUST-003588,2025-07-30,2025-07-30,Distributor,Completed,Pending
ORD-00037327,CUST-001794,2025-01-02,2025-01-02,Direct,Completed,Paid
ORD-00037328,CUST-004620,2025-07-20,2025-07-20,Retail,Completed,Paid
ORD-00037329,CUST-004923,2026-02-11,2026-02-11,Retail,Cancelled,Pending
ORD-00037330,CUST-000724,2025-08-13,2025-08-13,Distributor,Cancelled,Partial
ORD-00037331,CUST-000703,2025-12-08,2025-12-08,Online,Pending,Pending
ORD-00037332,CUST-002166,2026-05-12,2026-05-12,Distributor,Completed,Paid
ORD-00037333,CUST-000235,2026-07-16,2026-07-16,Online,Pending,Paid
ORD-00037334,CUST-003742,2026-07-25,2026-07-25,Online,Completed,Paid
ORD-00037335,CUST-000758,2026-06-28,2026-06-28,Online,Completed,Pending
ORD-00037336,CUST-004303,2026-06-18,2026-06-18,Direct,Completed,Pending
ORD-00037337,CUST-002468,2025-04-08,2025-04-08,Direct,Completed,Paid
ORD-00037338,CUST-000408,2025-03-27,2025-03-27,Retail,Cancelled,Paid
ORD-00037339,CUST-003705,2025-04-15,2025-04-15,Distributor,Completed,Paid
ORD-00037340,CUST-001188,2024-10-15,2024-10-15,Online,Completed,Paid
ORD-00037341,CUST-001040,2025-06-03,2025-06-03,Direct,Completed,Partial
ORD-00037342,CUST-003326,2025-02-01,2025-02-01,Online,Cancelled,Pending
ORD-00037343,CUST-002755,2025-07-11,2025-07-11,Distributor,Pending,Partial
ORD-00037344,CUST-004862,2026-04-27,2026-04-27,Direct,Completed,Pending
ORD-00037345,CUST-000173,2025-01-27,2025-01-27,Distributor,Cancelled,Paid
ORD-00037346,CUST-003416,2024-10-15,2024-10-15,Retail,Cancelled,Paid
ORD-00037347,CUST-001356,2026-02-18,2026-02-18,Distributor,Completed,Paid
ORD-00037348,CUST-001269,2026-04-11,2026-04-11,Retail,Cancelled,Partial
ORD-00037349,CUST-002859,2025-09-01,2025-09-01,Distributor,Completed,Pending
ORD-00037350,CUST-001329,2025-01-03,2025-01-03,Retail,Completed,Paid
ORD-00037351,CUST-003935,2025-11-19,2025-11-19,Online,Completed,Paid
ORD-00037352,CUST-002259,2026-03-14,2026-03-14,Online,Pending,Partial
ORD-00037353,CUST-004625,2025-07-24,2025-07-24,Online,Cancelled,Pending
ORD-00037354,CUST-000094,2026-07-23,2026-07-23,Direct,Pending,Partial
ORD-00037355,CUST-003862,2025-10-21,2025-10-21,Retail,Completed,Partial
ORD-00037356,CUST-003002,2026-03-04,2026-03-04,Online,Cancelled,Partial
ORD-00037357,CUST-002170,2025-07-14,2025-07-14,Distributor,Cancelled,Paid
ORD-00037358,CUST-004936,2025-01-25,2025-01-25,Retail,Cancelled,Pending
ORD-00037359,CUST-000008,2026-08-05,2026-08-05,Retail,Completed,Paid
ORD-00037360,CUST-001371,2025-11-04,2025-11-04,Distributor,Completed,Pending
ORD-00037361,CUST-000657,2025-11-10,2025-11-10,Retail,Completed,Paid
ORD-00037362,CUST-002297,2026-05-25,2026-05-25,Direct,Cancelled,Partial
ORD-00037363,CUST-001342,2025-07-29,2025-07-29,Distributor,Pending,Pending
ORD-00037364,CUST-000184,2024-11-21,2024-11-21,Direct,Completed,Pending
ORD-00037365,CUST-001419,2024-10-16,2024-10-16,Distributor,Pending,Paid
ORD-00037366,CUST-003696,2025-09-18,2025-09-18,Retail,Completed,Pending
ORD-00037367,CUST-002218,2024-10-19,2024-10-19,Retail,Completed,Partial
ORD-00037368,CUST-001860,2024-12-30,2024-12-30,Distributor,Completed,Paid
ORD-00037369,CUST-000803,2025-11-17,2025-11-17,Online,Cancelled,Paid
ORD-00037370,CUST-002969,2024-10-23,2024-10-23,Retail,Completed,Paid
ORD-00037371,CUST-001850,2026-07-25,2026-07-25,Direct,Cancelled,Paid
ORD-00037372,CUST-000207,2026-01-11,2026-01-11,Retail,Cancelled,Pending
ORD-00037373,CUST-000266,2024-09-12,2024-09-12,Online,Completed,Partial
ORD-00037374,CUST-003347,2025-10-05,2025-10-05,Retail,Completed,Pending
ORD-00037375,CUST-003511,2024-10-29,2024-10-29,Distributor,Pending,Paid
ORD-00037376,CUST-003114,2024-12-24,2024-12-24,Retail,Pending,Paid
ORD-00037377,CUST-001361,2025-05-01,2025-05-01,Distributor,Cancelled,Partial
ORD-00037378,CUST-001355,2025-07-28,2025-07-28,Distributor,Cancelled,Partial
ORD-00037379,CUST-000136,2026-07-10,2026-07-10,Retail,Cancelled,Paid
ORD-00037380,CUST-002128,2025-11-25,2025-11-25,Distributor,Pending,Paid
ORD-00037381,CUST-004787,2026-06-09,2026-06-09,Direct,Completed,Partial
ORD-00037382,CUST-004006,2025-04-04,2025-04-04,Distributor,Completed,Pending
ORD-00037383,CUST-002349,2025-02-22,2025-02-22,Retail,Pending,Pending
ORD-00037384,CUST-001473,2026-04-03,2026-04-03,Retail,Completed,Pending
ORD-00037385,CUST-000182,2025-01-03,2025-01-03,Direct,Cancelled,Paid
ORD-00037386,CUST-004523,2025-02-01,2025-02-01,Retail,Cancelled,Partial
ORD-00037387,CUST-000488,2025-02-14,2025-02-14,Distributor,Cancelled,Paid
ORD-00037388,CUST-001332,2026-02-24,2026-02-24,Direct,Cancelled,Partial
ORD-00037389,CUST-002637,2026-05-02,2026-05-02,Online,Cancelled,Partial
ORD-00037390,CUST-002764,2025-09-17,2025-09-17,Direct,Completed,Paid
ORD-00037391,CUST-002015,2025-09-11,2025-09-11,Retail,Completed,Paid
ORD-00037392,CUST-003955,2025-04-08,2025-04-08,Distributor,Cancelled,Partial
ORD-00037393,CUST-000888,2025-07-15,2025-07-15,Online,Cancelled,Paid
ORD-00037394,CUST-000449,2025-08-09,2025-08-09,Distributor,Completed,Pending
ORD-00037395,CUST-004917,2025-04-16,2025-04-16,Distributor,Completed,Partial
ORD-00037396,CUST-000389,2026-02-11,2026-02-11,Online,Cancelled,Paid
ORD-00037397,CUST-001093,2024-10-31,2024-10-31,Distributor,Completed,Partial
ORD-00037398,CUST-003150,2026-04-26,2026-04-26,Online,Completed,Partial
ORD-00037399,CUST-001542,2025-02-12,2025-02-12,Distributor,Completed,Paid
ORD-00037400,CUST-000209,2025-06-19,2025-06-19,Distributor,Cancelled,Paid
ORD-00037401,CUST-000581,2024-10-29,2024-10-29,Direct,Completed,Pending
ORD-00037402,CUST-000968,2024-08-26,2024-08-26,Distributor,Cancelled,Paid
ORD-00037403,CUST-004375,2026-02-24,2026-02-24,Direct,Completed,Paid
ORD-00037404,CUST-004987,2025-06-28,2025-06-28,Direct,Cancelled,Paid
ORD-00037405,CUST-003248,2025-12-20,2025-12-20,Online,Completed,Partial
ORD-00037406,CUST-000345,2026-06-16,2026-06-16,Distributor,Completed,Partial
ORD-00037407,CUST-004474,2026-01-19,2026-01-19,Retail,Completed,Paid
ORD-00037408,CUST-004956,2026-03-17,2026-03-17,Online,Completed,Partial
ORD-00037409,CUST-003319,2026-01-18,2026-01-18,Retail,Pending,Pending
ORD-00037410,CUST-003193,2025-04-19,2025-04-19,Retail,Completed,Paid
ORD-00037411,CUST-000028,2025-06-30,2025-06-30,Retail,Completed,Paid
ORD-00037412,CUST-000478,2025-09-19,2025-09-19,Online,Pending,Partial
ORD-00037413,CUST-000787,2025-04-19,2025-04-19,Retail,Completed,Pending
ORD-00037414,CUST-001371,2026-04-25,2026-04-25,Online,Pending,Paid
ORD-00037415,CUST-002677,2026-06-11,2026-06-11,Distributor,Pending,Partial
ORD-00037416,CUST-001922,2026-08-03,2026-08-03,Online,Cancelled,Paid
ORD-00037417,CUST-000150,2024-09-27,2024-09-27,Online,Completed,Partial
ORD-00037418,CUST-004096,2026-05-23,2026-05-23,Distributor,Cancelled,Paid
ORD-00037419,CUST-004985,2025-01-04,2025-01-04,Direct,Pending,Partial
ORD-00037420,CUST-001737,2024-10-20,2024-10-20,Direct,Completed,Paid
ORD-00037421,CUST-000681,2025-05-18,2025-05-18,Online,Completed,Paid
ORD-00037422,CUST-003866,2026-06-04,2026-06-04,Distributor,Pending,Paid
ORD-00037423,CUST-000833,2024-12-14,2024-12-14,Distributor,Cancelled,Pending
ORD-00037424,CUST-003285,2026-07-17,2026-07-17,Distributor,Cancelled,Pending
ORD-00037425,CUST-002381,2026-02-16,2026-02-16,Direct,Cancelled,Pending
ORD-00037426,CUST-001512,2026-05-21,2026-05-21,Retail,Completed,Partial
ORD-00037427,CUST-003673,2026-07-17,2026-07-17,Direct,Completed,Paid
ORD-00037428,CUST-003974,2026-05-02,2026-05-02,Online,Cancelled,Paid
ORD-00037429,CUST-002068,2026-01-20,2026-01-20,Retail,Completed,Paid
ORD-00037430,CUST-001012,2025-04-19,2025-04-19,Direct,Completed,Partial
ORD-00037431,CUST-003694,2024-12-08,2024-12-08,Retail,Cancelled,Paid
ORD-00037432,CUST-003700,2025-07-08,2025-07-08,Direct,Completed,Paid
ORD-00037433,CUST-002328,2025-09-11,2025-09-11,Distributor,Pending,Pending
ORD-00037434,CUST-003622,2026-08-04,2026-08-04,Online,Completed,Paid
ORD-00037435,CUST-000758,2025-12-05,2025-12-05,Distributor,Cancelled,Paid
ORD-00037436,CUST-003507,2024-12-18,2024-12-18,Distributor,Pending,Partial
ORD-00037437,CUST-000330,2024-12-07,2024-12-07,Direct,Completed,Partial
ORD-00037438,CUST-001294,2024-09-22,2024-09-22,Online,Completed,Paid
ORD-00037439,CUST-000127,2026-07-15,2026-07-15,Direct,Completed,Pending
ORD-00037440,CUST-002768,2024-10-11,2024-10-11,Retail,Cancelled,Paid
ORD-00037441,CUST-000275,2025-04-06,2025-04-06,Online,Cancelled,Paid
ORD-00037442,CUST-003405,2025-08-24,2025-08-24,Direct,Completed,Partial
ORD-00037443,CUST-003416,2024-11-18,2024-11-18,Direct,Cancelled,Pending
ORD-00037444,CUST-003410,2024-10-19,2024-10-19,Retail,Completed,Pending
ORD-00037445,CUST-000324,2025-11-02,2025-11-02,Retail,Cancelled,Partial
ORD-00037446,CUST-000276,2026-02-28,2026-02-28,Online,Completed,Partial
ORD-00037447,CUST-000907,2026-04-10,2026-04-10,Online,Completed,Paid
ORD-00037448,CUST-004174,2026-05-27,2026-05-27,Online,Completed,Paid
ORD-00037449,CUST-001814,2026-04-15,2026-04-15,Distributor,Completed,Paid
ORD-00037450,CUST-003966,2026-01-20,2026-01-20,Online,Completed,Paid
ORD-00037451,CUST-002171,2025-09-01,2025-09-01,Distributor,Completed,Pending
ORD-00037452,CUST-002549,2025-11-21,2025-11-21,Retail,Completed,Partial
ORD-00037453,CUST-004416,2025-11-08,2025-11-08,Retail,Completed,Paid
ORD-00037454,CUST-001857,2026-05-29,2026-05-29,Distributor,Cancelled,Partial
ORD-00037455,CUST-000027,2025-05-27,2025-05-27,Online,Pending,Paid
ORD-00037456,CUST-004088,2024-11-13,2024-11-13,Distributor,Completed,Paid
ORD-00037457,CUST-000478,2026-07-19,2026-07-19,Retail,Pending,Partial
ORD-00037458,CUST-004935,2024-10-18,2024-10-18,Retail,Pending,Paid
ORD-00037459,CUST-000802,2025-11-30,2025-11-30,Distributor,Completed,Partial
ORD-00037460,CUST-001217,2025-02-13,2025-02-13,Direct,Completed,Partial
ORD-00037461,CUST-001183,2025-04-28,2025-04-28,Distributor,Completed,Paid
ORD-00037462,CUST-003337,2024-09-14,2024-09-14,Direct,Cancelled,Partial
ORD-00037463,CUST-000551,2025-01-06,2025-01-06,Distributor,Completed,Paid
ORD-00037464,CUST-000405,2026-07-29,2026-07-29,Distributor,Pending,Paid
ORD-00037465,CUST-002849,2025-12-31,2025-12-31,Distributor,Completed,Pending
ORD-00037466,CUST-002316,2026-07-17,2026-07-17,Retail,Completed,Paid
ORD-00037467,CUST-002557,2025-04-20,2025-04-20,Online,Completed,Paid
ORD-00037468,CUST-001940,2026-06-18,2026-06-18,Distributor,Pending,Partial
ORD-00037469,CUST-000915,2026-05-04,2026-05-04,Online,Completed,Partial
ORD-00037470,CUST-001958,2025-09-19,2025-09-19,Online,Completed,Paid
