maintenance_id,machine_id,maintenance_date,maintenance_type,technician_id,downtime_minutes,maintenance_cost,description
MAIN-0022348,M-011,2026-06-10,Preventive,EMP-00100,573,74847.04,Reach increase bit just.
MAIN-0022349,M-013,2026-05-09,Corrective,EMP-00090,393,5199.47,Action story fill a turn despite section.
MAIN-0022350,M-020,2026-07-29,Preventive,EMP-00464,249,95118.35,North bed analysis.
MAIN-0022351,M-004,2026-08-10,Corrective,EMP-00117,294,64132.59,Probably send half offer far stage.
MAIN-0022352,M-010,2025-05-10,Emergency,EMP-00358,327,98767.93,Practice pretty final must wait each resource.
MAIN-0022353,M-006,2026-05-25,Emergency,EMP-00043,488,97988.61,South make worker.
MAIN-0022354,M-011,2024-08-28,Corrective,EMP-00223,57,35979.58,Attorney anything rest church enter.
MAIN-0022355,M-006,2026-08-11,Emergency,EMP-00486,430,68202.18,Past seem wrong sound.
MAIN-0022356,M-012,2025-04-05,Corrective,EMP-00124,592,24300.06,Scientist show behavior change stuff talk night.
MAIN-0022357,M-004,2025-12-27,Emergency,EMP-00201,163,20037.77,Expect wide point Republican.
MAIN-0022358,M-009,2025-07-02,Emergency,EMP-00298,364,32414.75,Light play room.
MAIN-0022359,M-017,2025-07-26,Corrective,EMP-00106,183,29796.5,Ready program make claim pay health.
MAIN-0022360,M-004,2024-09-07,Preventive,EMP-00100,427,64501.49,Big argue machine along.
MAIN-0022361,M-019,2024-12-11,Preventive,EMP-00228,43,77030.75,Successful pay development believe run.
MAIN-0022362,M-018,2025-05-24,Corrective,EMP-00042,595,87856.92,Part alone argue suggest sign establish couple.
MAIN-0022363,M-017,2025-03-31,Preventive,EMP-00201,202,81817.85,Me plan military enter education let.
MAIN-0022364,M-005,2026-04-26,Emergency,EMP-00355,74,22684.72,Side information standard collection floor hand stop.
MAIN-0022365,M-002,2025-02-15,Emergency,EMP-00474,493,62108.28,Main owner bring manage.
MAIN-0022366,M-012,2026-04-01,Corrective,EMP-00099,133,7297.37,Choose best all talk popular himself join.
MAIN-0022367,M-004,2025-07-25,Emergency,EMP-00094,353,87551.22,Mind reach Democrat father.
MAIN-0022368,M-017,2025-03-01,Corrective,EMP-00178,414,65976.14,Successful phone wife expert show.
MAIN-0022369,M-009,2025-06-20,Preventive,EMP-00012,67,35369.94,Defense ask between consumer.
MAIN-0022370,M-002,2025-06-20,Preventive,EMP-00263,584,58760.26,Quickly pick international major on answer standard.
MAIN-0022371,M-007,2026-01-01,Emergency,EMP-00135,491,52798.67,Focus financial traditional can.
MAIN-0022372,M-007,2026-05-22,Emergency,EMP-00251,523,31487.78,Top affect receive investment break style.
MAIN-0022373,M-008,2025-03-28,Emergency,EMP-00204,598,8059.65,Next vote not bill then front.
MAIN-0022374,M-019,2025-05-21,Emergency,EMP-00320,482,45711.78,Instead she interview argue soldier past.
MAIN-0022375,M-013,2026-07-08,Emergency,EMP-00001,382,51612.99,Heart half blood building three interesting think.
MAIN-0022376,M-020,2026-02-07,Emergency,EMP-00222,282,43609.08,Away tend production theory price make.
MAIN-0022377,M-003,2025-04-19,Corrective,EMP-00205,271,88173.52,Positive follow teach deal.
MAIN-0022378,M-020,2026-05-16,Corrective,EMP-00363,168,74225.08,Southern thank heavy stay.
MAIN-0022379,M-006,2025-10-23,Corrective,EMP-00357,575,26640.31,Almost pick card art history fish continue official.
MAIN-0022380,M-009,2025-03-25,Preventive,EMP-00057,46,78249.6,Full standard finally run machine spend amount.
MAIN-0022381,M-007,2025-07-06,Corrective,EMP-00352,500,26103.42,Run magazine hand learn good up yourself.
MAIN-0022382,M-007,2025-10-28,Preventive,EMP-00092,221,83541.29,Whole drug toward pick until.
MAIN-0022383,M-004,2026-05-04,Preventive,EMP-00213,48,35335.85,Artist old as town.
MAIN-0022384,M-017,2025-07-05,Emergency,EMP-00058,596,5934.76,Dark child agree spring better too organization born.
MAIN-0022385,M-018,2026-06-05,Corrective,EMP-00134,226,53587.51,Technology amount later table result must miss.
MAIN-0022386,M-014,2024-09-03,Corrective,EMP-00277,366,57088.06,Time rest major.
MAIN-0022387,M-020,2024-09-02,Preventive,EMP-00101,502,84666.77,Claim air play public leave answer.
MAIN-0022388,M-014,2025-04-29,Preventive,EMP-00494,234,92072.53,Yeah feel loss strategy agent early give.
MAIN-0022389,M-007,2025-11-28,Preventive,EMP-00399,103,84406.4,Order despite she.
MAIN-0022390,M-001,2026-02-05,Emergency,EMP-00146,516,27339.83,System space upon tough.
MAIN-0022391,M-011,2026-06-28,Preventive,EMP-00465,39,40601.53,Though science wind move stuff car.
MAIN-0022392,M-006,2026-03-26,Preventive,EMP-00373,349,71437.45,Speech poor painting.
MAIN-0022393,M-015,2026-05-06,Emergency,EMP-00478,481,62715.95,Gas indicate leader home blood.
MAIN-0022394,M-010,2025-04-01,Emergency,EMP-00356,196,36424.99,Company space choice over method.
MAIN-0022395,M-013,2024-10-04,Preventive,EMP-00330,376,7474.83,Appear case military pretty.
MAIN-0022396,M-005,2025-11-28,Preventive,EMP-00427,132,98440.03,Relationship guess even include.
MAIN-0022397,M-006,2026-03-25,Emergency,EMP-00275,247,71473.72,City bill value trade nation someone.
MAIN-0022398,M-008,2026-02-26,Emergency,EMP-00460,581,66793.54,Stage today do know single personal health.
MAIN-0022399,M-012,2025-08-15,Emergency,EMP-00282,466,51213.75,Movie relationship public begin.
MAIN-0022400,M-013,2025-02-11,Corrective,EMP-00457,119,7741.43,Learn today tough young need argue.
MAIN-0022401,M-008,2026-06-26,Corrective,EMP-00048,55,23131.69,Opportunity front spring anyone.
MAIN-0022402,M-016,2024-09-13,Corrective,EMP-00449,474,74843.9,Interesting Mr bed should main throw strong.
MAIN-0022403,M-007,2025-09-04,Preventive,EMP-00350,550,8399.1,Toward these under.
MAIN-0022404,M-003,2026-01-08,Corrective,EMP-00338,600,38114.75,Community store page fast step.
MAIN-0022405,M-015,2025-04-30,Emergency,EMP-00141,324,95838.13,Sure together discover focus successful.
MAIN-0022406,M-005,2025-07-16,Preventive,EMP-00258,532,85407.64,Staff successful economy lay change.
MAIN-0022407,M-015,2024-11-20,Emergency,EMP-00321,85,56900.1,Either identify manager will this TV.
MAIN-0022408,M-004,2026-01-06,Emergency,EMP-00328,141,31839.7,Practice someone event.
MAIN-0022409,M-001,2025-11-19,Corrective,EMP-00429,293,79036.14,Change such provide.
MAIN-0022410,M-020,2025-09-27,Emergency,EMP-00491,168,12134.29,Here less myself call put.
MAIN-0022411,M-011,2026-07-08,Emergency,EMP-00058,212,54611.97,Air agree because place road.
MAIN-0022412,M-015,2025-12-23,Corrective,EMP-00343,434,85532.13,News dark modern subject benefit subject.
MAIN-0022413,M-015,2025-07-27,Corrective,EMP-00481,511,50175.25,Usually relationship nation board instead dream.
MAIN-0022414,M-011,2026-04-09,Corrective,EMP-00374,561,8767.69,Report local scene memory study.
MAIN-0022415,M-017,2024-08-25,Emergency,EMP-00407,211,81552.42,Entire lose school camera model rule page believe.
MAIN-0022416,M-018,2025-03-17,Emergency,EMP-00047,495,41480.34,Bill develop service.
MAIN-0022417,M-005,2025-02-25,Corrective,EMP-00161,510,57436.97,Work they everything firm off most always letter.
MAIN-0022418,M-020,2025-10-14,Emergency,EMP-00065,226,54162.3,Television worker never able.
MAIN-0022419,M-017,2026-08-24,Corrective,EMP-00144,515,30402.66,Particularly audience today third expect worry catch.
MAIN-0022420,M-006,2025-02-14,Emergency,EMP-00018,218,15827.16,Member stay outside at.
MAIN-0022421,M-014,2025-10-11,Corrective,EMP-00070,181,35138.52,Beautiful candidate debate piece.
MAIN-0022422,M-007,2025-07-17,Emergency,EMP-00444,179,59732.68,Mouth this room employee sometimes sound.
MAIN-0022423,M-003,2026-06-27,Emergency,EMP-00201,160,38855.29,Tend mission ball check security analysis.
MAIN-0022424,M-007,2025-09-15,Corrective,EMP-00302,223,45701.01,Move each enjoy window.
MAIN-0022425,M-012,2025-11-07,Corrective,EMP-00461,486,7360.88,Commercial plant great experience make teach model.
MAIN-0022426,M-001,2025-05-27,Preventive,EMP-00070,116,25603.01,Activity mission decide green occur bad reach imagine.
MAIN-0022427,M-010,2026-06-18,Corrective,EMP-00409,390,21038.15,Myself even wife school street support major.
MAIN-0022428,M-007,2024-12-16,Corrective,EMP-00035,573,64933.09,Describe apply bad suddenly nearly management two.
MAIN-0022429,M-019,2026-07-13,Corrective,EMP-00263,341,16822.59,Simple other usually whom quickly around voice.
MAIN-0022430,M-015,2025-07-14,Emergency,EMP-00202,203,74811.28,Manager what race.
MAIN-0022431,M-016,2024-09-10,Corrective,EMP-00290,55,75635.14,Different foreign language Mr eight even analysis.
MAIN-0022432,M-018,2026-05-25,Preventive,EMP-00489,269,32848.55,Citizen science board try.
MAIN-0022433,M-008,2024-11-13,Preventive,EMP-00116,125,23357.43,Friend similar image place professor seat whose.
MAIN-0022434,M-004,2026-06-07,Emergency,EMP-00366,529,78841.61,Chair approach knowledge Congress affect.
MAIN-0022435,M-009,2026-04-06,Preventive,EMP-00302,320,17040.03,How off piece technology population.
MAIN-0022436,M-019,2026-07-23,Corrective,EMP-00420,581,72522.91,None structure me how.
MAIN-0022437,M-008,2025-09-24,Corrective,EMP-00448,504,21974.87,Already team task he realize.
MAIN-0022438,M-002,2026-08-05,Emergency,EMP-00326,420,52087.59,Media option stage name person edge wide year.
MAIN-0022439,M-010,2026-03-09,Emergency,EMP-00194,180,6402.06,Long activity represent truth.
MAIN-0022440,M-009,2025-11-13,Corrective,EMP-00052,508,59832.48,Wife cover health.
MAIN-0022441,M-001,2024-09-12,Corrective,EMP-00453,38,5068.57,Almost tonight trouble fill.
MAIN-0022442,M-008,2024-09-04,Corrective,EMP-00144,247,61554.88,Great ever international.
MAIN-0022443,M-013,2024-12-23,Preventive,EMP-00302,475,72740.63,Investment push fly risk.
MAIN-0022444,M-011,2024-11-19,Preventive,EMP-00061,296,69718.12,Build describe until claim artist buy serious.
MAIN-0022445,M-008,2025-11-01,Corrective,EMP-00235,270,37574.55,Need prepare attack officer crime.
MAIN-0022446,M-017,2026-04-26,Emergency,EMP-00383,270,75673.23,Through always body increase sort station together.
MAIN-0022447,M-010,2026-05-01,Emergency,EMP-00228,111,37645.52,Include brother feel require become job.
MAIN-0022448,M-008,2025-04-11,Preventive,EMP-00438,86,70155.73,Bad central structure report loss outside glass.
MAIN-0022449,M-005,2026-08-13,Emergency,EMP-00374,518,98960.34,Choice nation message soon what detail.
MAIN-0022450,M-013,2026-05-24,Corrective,EMP-00315,47,54494.97,Upon bad decide live individual stop teach pattern.
MAIN-0022451,M-008,2025-05-15,Emergency,EMP-00112,366,31264.81,Individual collection PM arm character share.
MAIN-0022452,M-016,2026-04-09,Preventive,EMP-00062,71,17712.79,Summer final party activity party.
MAIN-0022453,M-008,2026-04-10,Corrective,EMP-00358,402,60784.02,Use final article partner about cover fear.
MAIN-0022454,M-001,2026-02-13,Preventive,EMP-00484,131,32884.7,Stuff environmental collection.
MAIN-0022455,M-008,2026-05-10,Preventive,EMP-00373,157,26041.37,Degree north property debate father claim serious.
MAIN-0022456,M-008,2024-10-14,Emergency,EMP-00277,322,53374.02,Number trade control shake.
MAIN-0022457,M-007,2025-05-30,Emergency,EMP-00204,503,35710.05,Generation husband cut month its.
MAIN-0022458,M-008,2026-04-17,Emergency,EMP-00352,591,83225.16,Make mind factor name.
MAIN-0022459,M-016,2025-10-23,Preventive,EMP-00046,305,9394.94,Pretty pattern really continue majority lose easy.
MAIN-0022460,M-005,2025-01-14,Emergency,EMP-00439,109,68344.81,Cut usually by mouth.
MAIN-0022461,M-017,2026-05-18,Corrective,EMP-00239,529,5558.91,Sense eat contain yes.
MAIN-0022462,M-013,2024-12-10,Preventive,EMP-00499,43,9049.48,Action doctor range across.
MAIN-0022463,M-012,2026-03-28,Preventive,EMP-00449,442,35597.18,Sport establish much begin wear girl.
MAIN-0022464,M-006,2026-04-02,Emergency,EMP-00040,100,80422.78,Tonight style successful war help of hope.
MAIN-0022465,M-008,2025-03-05,Emergency,EMP-00108,210,92460.48,Even star always nearly through check else.
MAIN-0022466,M-015,2025-06-02,Corrective,EMP-00159,343,76625.53,Myself around boy arrive.
MAIN-0022467,M-011,2025-09-19,Emergency,EMP-00016,339,24736.57,Service painting next Congress you long.
MAIN-0022468,M-016,2026-06-02,Preventive,EMP-00074,313,6568.32,Walk thank wear story man realize.
MAIN-0022469,M-007,2026-07-30,Preventive,EMP-00099,538,76418.09,Between better through attorney involve skill.
MAIN-0022470,M-012,2024-11-28,Corrective,EMP-00077,410,73156.69,Husband television western different clearly environmental role.
MAIN-0022471,M-019,2025-09-12,Preventive,EMP-00232,475,92144.39,Idea program draw use technology two operation.
MAIN-0022472,M-020,2025-12-05,Corrective,EMP-00119,412,86743.26,Special career could.
MAIN-0022473,M-005,2024-10-23,Emergency,EMP-00463,294,70495.99,Better cover message.
MAIN-0022474,M-014,2025-12-28,Corrective,EMP-00310,253,72055.17,Sell discuss his where give important.
MAIN-0022475,M-006,2025-04-01,Preventive,EMP-00274,294,23152.94,Meet themselves institution hit own force so politics.
MAIN-0022476,M-003,2025-09-19,Corrective,EMP-00069,411,79850.23,Once campaign up foot produce big dog data.
MAIN-0022477,M-017,2026-03-03,Emergency,EMP-00219,428,69799.99,Tend dinner may easy firm.
MAIN-0022478,M-018,2026-08-09,Preventive,EMP-00411,574,52512.53,Environment last half light like plan indicate.
MAIN-0022479,M-019,2025-04-11,Emergency,EMP-00447,408,50563.93,Trip father whom look foreign wall difference.
MAIN-0022480,M-013,2025-12-30,Preventive,EMP-00297,337,64465.5,Leave everybody floor recent unit.
MAIN-0022481,M-016,2026-06-06,Emergency,EMP-00470,37,20664.96,Fall will day although.
MAIN-0022482,M-008,2024-10-15,Emergency,EMP-00408,434,81817.48,Mission more development ball anything prove.
MAIN-0022483,M-011,2025-06-08,Preventive,EMP-00494,51,21287.98,Black father another rise director country age.
MAIN-0022484,M-004,2026-08-08,Preventive,EMP-00288,409,25101.83,Event amount sit nor.
MAIN-0022485,M-018,2025-10-26,Preventive,EMP-00338,289,95913.26,That cover about agent.
MAIN-0022486,M-005,2025-07-21,Emergency,EMP-00409,337,25140.32,Us laugh party top.
MAIN-0022487,M-005,2025-06-19,Preventive,EMP-00358,115,65319.69,Single use tax.
MAIN-0022488,M-012,2024-10-25,Corrective,EMP-00335,316,36908.77,Election into born production recognize remember.
MAIN-0022489,M-010,2026-08-20,Emergency,EMP-00382,180,71347.21,Economy boy also difference character.
MAIN-0022490,M-007,2026-01-03,Corrective,EMP-00010,347,56247.85,Exactly challenge young expert team social.
MAIN-0022491,M-005,2024-12-14,Corrective,EMP-00041,162,25116.41,Defense her wife.
MAIN-0022492,M-001,2025-12-12,Preventive,EMP-00287,584,72159.1,Standard rock low condition best.
MAIN-0022493,M-004,2024-12-12,Emergency,EMP-00252,358,49247.38,Such pick nearly talk learn form finally above.
MAIN-0022494,M-011,2024-10-07,Corrective,EMP-00446,558,19115.43,Senior probably herself spend explain painting.
MAIN-0022495,M-012,2025-10-17,Preventive,EMP-00492,368,10498.37,Today charge everything significant get break already.
MAIN-0022496,M-013,2026-02-22,Emergency,EMP-00409,118,63057.38,Mean lose cup who recently talk thing investment.
MAIN-0022497,M-014,2026-01-17,Preventive,EMP-00228,181,26729.43,Factor it red help hotel.
MAIN-0022498,M-003,2026-05-22,Emergency,EMP-00051,231,85521.56,Moment health recently go word.
MAIN-0022499,M-009,2026-05-10,Emergency,EMP-00345,270,89454.71,Join main research.
MAIN-0022500,M-014,2026-08-10,Corrective,EMP-00133,509,62245.17,Level tree white floor carry agency big.
MAIN-0022501,M-016,2025-01-20,Emergency,EMP-00392,340,84030.45,Help south activity machine.
MAIN-0022502,M-002,2026-04-06,Emergency,EMP-00268,292,48885.22,Budget tough modern charge front.
MAIN-0022503,M-011,2025-02-06,Preventive,EMP-00221,331,51463.25,Forget how us officer miss safe.
MAIN-0022504,M-007,2025-11-16,Corrective,EMP-00208,205,96163.42,Red computer human space choice.
MAIN-0022505,M-010,2026-08-05,Corrective,EMP-00474,550,24745.77,Beyond financial order form.
MAIN-0022506,M-020,2026-05-03,Preventive,EMP-00373,476,69513.74,Street ground huge here happen both.
MAIN-0022507,M-019,2025-07-30,Corrective,EMP-00329,383,82207.15,Model election throughout recently.
MAIN-0022508,M-010,2026-04-21,Emergency,EMP-00382,565,40716.27,From final always might there.
MAIN-0022509,M-004,2026-07-19,Preventive,EMP-00160,213,89176.41,Agency site claim buy.
MAIN-0022510,M-018,2026-08-18,Corrective,EMP-00255,303,19961.93,Available bag remain conference.
MAIN-0022511,M-020,2025-01-18,Emergency,EMP-00147,136,57134.66,Through everyone cup meet.
MAIN-0022512,M-017,2026-01-06,Preventive,EMP-00041,534,64908.29,Local actually according executive.
MAIN-0022513,M-016,2025-12-21,Preventive,EMP-00278,45,75257.04,Garden safe my.
MAIN-0022514,M-020,2026-06-24,Preventive,EMP-00139,122,43158.47,Recent song particularly total.
MAIN-0022515,M-007,2025-08-25,Preventive,EMP-00367,565,51927.0,Happy something trip where director.
MAIN-0022516,M-014,2026-08-08,Emergency,EMP-00276,423,59455.69,Paper investment section.
MAIN-0022517,M-009,2024-09-22,Preventive,EMP-00288,335,29370.27,Significant for write ask if prove.
MAIN-0022518,M-016,2025-03-26,Emergency,EMP-00181,88,5625.34,Environmental success affect early do simply.
MAIN-0022519,M-017,2025-03-24,Preventive,EMP-00393,524,37402.05,Safe growth contain against start red season.
MAIN-0022520,M-020,2024-11-19,Corrective,EMP-00247,511,36226.66,Response note middle shoulder.
MAIN-0022521,M-007,2025-05-05,Emergency,EMP-00129,176,13947.11,What community image style rise mean.
MAIN-0022522,M-011,2025-12-24,Emergency,EMP-00180,112,34844.45,Rest it expect hundred set.
MAIN-0022523,M-002,2025-10-22,Preventive,EMP-00303,72,93294.35,Build machine with white stop.
MAIN-0022524,M-012,2025-02-04,Corrective,EMP-00489,333,25319.38,Democrat west have career.
MAIN-0022525,M-002,2025-07-14,Emergency,EMP-00066,195,17480.54,Month summer bed open term couple enter cup.
MAIN-0022526,M-014,2026-08-18,Preventive,EMP-00115,87,17892.11,Seven worry business with authority information become.
MAIN-0022527,M-002,2025-02-05,Preventive,EMP-00443,441,27919.26,Near hold recognize join night country everyone.
